job_id,estimate_id,customer_id,service_id,technician_id,completed_date,city,customer_type,maintenance_member,emergency_flag,billed_revenue,estimated_labor_hours,actual_labor_hours,labor_cost,material_cost,first_time_fix_flag,callback_flag,agreement_sold_flag,travel_minutes,response_minutes,customer_rating
5517,7799,163,2,4,2026-01-18,Nashville,Residential,1,1,495.49,2.37,2.13,59.6,121.77,1,0,0,52,87,4.5
5518,7800,69,5,2,2026-01-18,Nashville,Residential,1,0,184.71,1.51,1.24,43.46,30.88,1,0,0,29,198,5.0
5519,7801,568,2,3,2026-01-18,Nolensville,Commercial,1,0,881.38,2.73,3.34,96.73,221.38,1,0,0,43,247,4.3
5520,7803,882,5,7,2026-01-18,Brentwood,Residential,0,0,133.34,1.35,1.45,50.76,23.8,1,0,1,53,319,4.4
5521,7804,1409,5,2,2026-01-18,Nashville,Residential,0,0,163.15,1.32,1.4,49.07,21.69,1,0,0,48,210,5.0
5522,7806,1242,5,4,2026-01-18,Franklin,Residential,0,0,174.87,1.41,1.57,43.96,26.51,1,0,0,40,270,4.6
5523,7807,638,1,5,2026-01-18,Brentwood,Residential,0,1,521.39,2.27,2.3,82.96,114.7,1,0,1,32,50,4.7
5524,7809,778,2,3,2026-01-19,Nashville,Residential,1,0,440.97,2.35,2.3,66.62,97.72,1,0,0,38,208,4.7
5525,7810,1191,1,4,2026-01-19,Franklin,Residential,0,0,356.85,2.78,2.99,83.74,71.23,0,0,0,47,204,4.7
5526,7816,275,2,1,2026-01-19,Nashville,Residential,0,1,401.65,2.67,1.88,63.9,86.48,0,1,0,45,127,4.8
5527,7818,626,2,6,2026-01-19,Nashville,Residential,0,0,432.03,2.39,2.45,75.81,84.19,0,0,0,34,305,5.0
5528,7819,732,4,7,2026-01-19,Nashville,Residential,1,0,1916.93,11.27,13.84,484.23,591.82,1,0,0,43,273,4.3
5529,7821,31,1,4,2026-01-19,Spring Hill,Residential,0,0,439.54,2.37,2.88,80.58,93.35,1,0,0,18,272,4.8
5530,7822,1374,7,4,2026-01-19,Franklin,Residential,0,0,814.27,3.93,5.49,153.77,220.69,1,0,0,58,167,4.7
5531,7823,84,3,5,2026-01-19,Nashville,Residential,1,0,9880.46,15.76,18.32,659.66,4435.6,1,0,0,21,170,4.8
5532,7825,1426,2,4,2026-01-19,Nashville,Residential,0,0,552.41,2.23,2.24,62.66,100.86,1,0,1,37,237,5.0
5533,7826,324,1,8,2026-01-19,Nashville,Residential,0,1,417.26,2.28,2.64,71.31,93.79,1,0,0,34,20,4.3
5534,7827,49,5,3,2026-01-20,Nashville,Residential,0,0,215.31,1.2,1.07,30.98,27.53,0,0,1,45,239,4.4
5535,7828,744,3,7,2026-01-20,Franklin,Residential,1,0,7702.32,21.21,17.71,619.78,4391.13,1,0,0,37,272,5.0
5536,7829,265,7,8,2026-01-20,Brentwood,Residential,0,0,847.77,4.32,4.49,121.18,206.86,1,0,0,46,137,4.1
5537,7830,409,6,4,2026-01-20,Franklin,Residential,1,0,807.86,3.69,4.06,113.68,274.01,1,0,0,40,364,4.7
5538,7832,88,4,7,2026-01-20,Nolensville,Commercial,0,0,4520.91,9.55,11.21,392.29,1865.7,1,1,0,50,202,4.0
5539,7833,1364,5,5,2026-01-20,Nashville,Residential,1,0,183.87,1.55,1.43,51.51,31.05,1,0,0,8,179,4.5
5540,7834,911,5,7,2026-01-20,Franklin,Commercial,0,0,461.94,1.14,1.3,45.52,67.09,1,0,0,33,293,4.8
5541,7835,443,1,2,2026-01-20,Spring Hill,Residential,0,0,547.92,2.09,1.72,60.21,139.52,1,0,0,44,294,4.8
5542,7836,5,1,5,2026-01-20,Brentwood,Residential,1,1,412.07,2.36,1.81,65.18,118.76,1,0,0,42,47,4.9
5543,7837,1096,1,1,2026-01-20,Nashville,Residential,0,0,403.68,2.48,2.43,82.63,93.91,1,0,0,29,239,4.8
5544,7838,924,2,2,2026-01-20,Nashville,Commercial,0,0,976.58,1.7,1.38,48.3,224.24,0,1,0,51,198,4.2
5545,7842,1199,1,7,2026-01-20,Franklin,Residential,1,1,512.72,1.73,1.59,55.5,114.07,1,0,0,8,75,4.0
5546,7843,1061,1,2,2026-01-20,Nashville,Residential,0,0,545.9,1.72,1.93,67.7,134.49,0,1,0,42,276,4.4
5547,7844,719,5,2,2026-01-20,Nashville,Residential,0,0,193.73,1.52,1.62,56.78,29.5,1,0,0,65,190,4.9
5548,7845,1075,2,8,2026-01-20,Nashville,Residential,0,0,771.03,2.31,2.47,66.72,169.26,1,0,1,30,147,4.8
5549,7847,1396,1,8,2026-01-20,Spring Hill,Residential,1,0,356.9,2.24,2.5,67.37,82.96,1,0,0,41,307,4.4
5550,7849,1438,2,8,2026-01-20,Brentwood,Commercial,0,0,973.25,2.03,2.17,58.66,223.21,1,0,0,45,346,4.4
5551,7850,937,2,6,2026-01-20,Franklin,Commercial,0,0,864.4,2.55,2.14,66.3,203.23,1,0,0,68,288,4.3
5552,7852,647,5,6,2026-01-20,Nashville,Residential,1,0,132.53,1.19,1.11,34.55,19.64,1,0,0,39,303,5.0
5553,7853,1270,1,5,2026-01-20,Spring Hill,Residential,0,0,430.91,2.2,2.03,72.96,80.89,1,0,1,35,237,4.7
5554,7854,206,1,3,2026-01-20,Nashville,Residential,1,1,494.81,2.08,2.28,66.2,91.26,1,0,0,53,20,4.5
5555,7855,715,1,1,2026-01-20,Nashville,Residential,0,0,419.01,2.39,2.34,79.47,72.81,1,0,0,22,167,4.8
5556,7857,1183,5,8,2026-01-20,Spring Hill,Residential,1,0,169.07,1.17,1.63,43.89,26.42,1,0,0,37,235,4.4
5557,7858,500,3,7,2026-01-20,Nashville,Commercial,0,0,21436.71,17.31,20.54,719.03,12656.35,1,0,0,69,196,4.7
5558,7859,1103,5,6,2026-01-20,Nolensville,Residential,0,0,254.51,1.42,1.22,37.83,37.6,1,0,1,65,252,4.5
5559,7862,197,5,2,2026-01-21,Brentwood,Residential,0,0,240.86,1.17,1.06,37.26,38.15,1,0,0,42,191,4.9
5560,7863,508,1,4,2026-01-21,Nolensville,Residential,0,0,449.21,2.32,2.37,66.41,87.71,1,0,0,55,224,4.5
5561,7864,949,7,2,2026-01-21,Spring Hill,Residential,0,0,950.09,4.86,4.72,165.15,237.7,1,0,0,50,376,5.0
5562,7866,1362,5,6,2026-01-21,Franklin,Residential,0,0,225.78,1.37,1.49,46.08,28.42,1,0,0,54,183,4.7
5563,7867,383,5,3,2026-01-21,Nolensville,Residential,0,0,194.0,1.27,1.32,38.27,32.84,1,0,0,38,187,4.6
5564,7868,765,1,4,2026-01-21,Nolensville,Residential,0,0,544.68,2.21,1.78,49.96,106.77,1,0,0,40,199,4.3
5565,7869,219,7,4,2026-01-21,Nolensville,Residential,0,0,1105.75,4.09,4.91,137.55,330.25,1,0,0,62,310,4.5
5566,7870,925,5,1,2026-01-21,Nolensville,Residential,1,0,232.49,1.18,1.21,41.05,29.89,1,0,0,57,212,4.6
5567,7871,569,1,5,2026-01-21,Nashville,Residential,0,1,472.13,2.24,1.87,67.44,74.96,1,0,1,56,32,4.8
5568,7872,810,2,8,2026-01-21,Nashville,Residential,0,0,398.45,3.1,3.7,99.82,81.33,0,0,0,34,227,4.2
5569,7874,312,5,3,2026-01-21,Franklin,Residential,0,0,192.9,1.38,1.22,35.48,32.04,1,0,0,33,267,4.4
5570,7876,988,4,5,2026-01-21,Nashville,Residential,1,0,1878.71,11.5,12.24,440.81,637.96,0,1,0,8,284,4.4
5571,7877,1387,5,1,2026-01-21,Franklin,Residential,0,0,230.86,1.24,1.06,36.03,36.91,1,0,0,34,253,4.4
5572,7878,1383,5,7,2026-01-21,Nashville,Residential,0,0,173.99,1.26,1.17,40.78,26.77,1,0,1,35,250,4.7
5573,7879,976,1,1,2026-01-21,Spring Hill,Residential,0,1,447.26,2.72,2.7,91.71,96.08,1,0,0,58,57,4.9
5574,7880,125,2,1,2026-01-21,Franklin,Residential,1,0,501.49,2.45,2.56,87.19,107.03,1,0,0,43,335,4.8
5575,7881,517,1,5,2026-01-21,Spring Hill,Residential,0,0,425.06,2.53,1.87,67.2,111.68,1,0,0,68,244,4.3
5576,7886,221,5,6,2026-01-21,Nashville,Residential,1,0,199.58,1.32,1.29,39.85,28.54,1,0,0,35,291,4.6
5577,7888,1157,5,4,2026-01-22,Nashville,Residential,1,0,187.96,1.27,1.33,37.19,28.79,1,0,0,27,274,4.6
5578,7889,734,2,7,2026-01-22,Nashville,Residential,0,1,779.52,2.54,2.44,85.52,182.64,1,0,0,44,138,5.0
5579,7891,451,5,4,2026-01-22,Franklin,Commercial,1,0,229.34,1.01,1.21,33.93,33.87,1,0,0,39,273,5.0
5580,7892,170,1,3,2026-01-22,Nashville,Residential,0,1,536.43,2.08,1.89,54.93,124.51,0,1,0,32,79,4.3
5581,7894,86,7,4,2026-01-22,Franklin,Residential,1,0,1062.22,3.5,3.46,97.0,279.27,1,0,0,50,234,4.5
5582,7898,387,7,1,2026-01-22,Nashville,Residential,0,0,1004.32,5.09,3.66,124.5,264.17,1,0,0,40,246,4.4
5583,7899,526,5,1,2026-01-22,Franklin,Residential,0,0,268.52,1.54,1.3,44.26,32.79,1,1,0,25,210,4.3
5584,7901,794,1,7,2026-01-22,Brentwood,Residential,1,0,447.77,1.78,1.22,42.84,118.46,0,1,0,41,301,4.1
5585,7902,1021,1,3,2026-01-22,Franklin,Residential,0,0,569.47,2.39,3.1,90.03,120.94,1,0,1,26,205,4.5
5586,7903,185,7,2,2026-01-22,Spring Hill,Residential,0,0,1332.31,4.85,4.77,167.09,329.2,1,0,0,41,364,5.0
5587,7904,218,6,4,2026-01-22,Nashville,Residential,1,0,1157.39,3.93,4.3,120.29,429.59,1,0,0,37,237,4.4
5588,7905,97,7,2,2026-01-23,Spring Hill,Residential,0,0,1001.09,5.37,4.36,152.72,254.43,1,0,0,21,200,4.7
5589,7906,258,5,3,2026-01-23,Nashville,Residential,1,0,215.72,1.3,1.03,29.85,30.78,0,1,0,58,314,4.2
5590,7908,1017,1,8,2026-01-23,Spring Hill,Residential,0,0,584.59,2.31,2.98,80.59,123.05,1,0,0,52,246,4.4
5591,7909,1265,6,5,2026-01-23,Franklin,Residential,0,0,1131.42,2.6,2.77,99.77,514.53,1,0,0,31,321,4.5
5592,7911,1084,1,3,2026-01-23,Franklin,Residential,0,1,491.55,2.55,3.77,109.22,96.02,1,0,0,32,82,4.6
5593,7913,1104,5,4,2026-01-23,Franklin,Residential,0,0,150.76,1.25,1.33,37.16,23.46,1,0,0,52,191,4.3
5594,7914,1195,4,7,2026-01-23,Nolensville,Residential,0,0,1707.53,11.11,11.9,416.51,558.39,0,0,0,33,247,4.7
5595,7915,664,6,1,2026-01-23,Spring Hill,Residential,1,0,1250.13,3.36,2.84,96.45,543.6,0,1,0,35,228,4.0
5596,7916,1149,1,7,2026-01-23,Franklin,Residential,0,0,411.54,2.32,2.78,97.37,96.97,1,0,0,10,180,4.5
5597,7917,25,1,1,2026-01-23,Nashville,Residential,0,0,520.55,1.99,1.5,51.07,108.3,1,0,0,45,199,4.6
5598,7918,869,5,5,2026-01-23,Spring Hill,Residential,1,0,208.67,1.4,1.43,51.38,29.43,1,0,0,43,216,4.5
5599,7919,453,5,4,2026-01-23,Franklin,Residential,0,0,227.58,1.02,0.9,25.07,33.22,1,0,0,28,350,5.0
5600,7920,98,7,8,2026-01-23,Brentwood,Residential,1,0,1485.99,3.57,2.63,71.0,342.98,1,0,0,64,147,4.5
5601,7921,1049,1,4,2026-01-23,Franklin,Residential,0,0,532.23,1.99,2.07,58.02,95.71,1,0,1,45,223,5.0
5602,7922,255,2,6,2026-01-23,Franklin,Residential,1,0,482.24,2.4,1.85,57.42,137.83,1,0,0,42,209,5.0
5603,7923,1181,2,2,2026-01-23,Nashville,Residential,0,0,659.1,2.42,2.4,84.12,138.39,1,0,1,16,279,5.0
5604,7924,1008,1,4,2026-01-23,Franklin,Residential,0,0,503.68,2.2,2.68,74.94,98.78,1,0,0,36,258,4.5
5605,7926,357,1,2,2026-01-24,Nashville,Residential,0,1,481.55,1.74,1.84,64.29,91.61,1,0,0,21,72,4.7
5606,7927,224,1,4,2026-01-24,Nolensville,Residential,0,0,456.15,2.07,1.87,52.45,92.62,1,0,0,57,305,4.5
5607,7928,490,5,3,2026-01-24,Spring Hill,Residential,0,0,146.94,1.53,0.97,28.03,21.58,1,0,1,67,248,4.1
5608,7931,527,2,6,2026-01-24,Franklin,Residential,0,0,678.87,1.94,1.35,41.88,122.3,1,0,1,49,194,5.0
5609,7933,1047,2,2,2026-01-24,Nashville,Residential,1,0,434.64,2.32,2.06,72.21,88.62,1,0,0,27,295,5.0
5610,7935,199,1,8,2026-01-24,Brentwood,Residential,1,0,428.1,2.56,3.13,84.46,108.08,1,0,0,43,266,4.4
5611,7937,921,2,2,2026-01-24,Spring Hill,Residential,1,0,439.25,2.21,2.09,73.14,117.74,1,0,0,32,245,5.0
5612,7939,886,5,4,2026-01-24,Brentwood,Residential,0,0,196.09,1.65,1.89,52.79,31.77,1,1,0,66,295,4.0
5613,7940,308,2,6,2026-01-24,Brentwood,Residential,0,0,481.43,2.43,2.67,82.83,135.04,1,0,1,10,238,4.7
5614,7941,178,2,1,2026-01-24,Nashville,Residential,0,0,449.42,2.71,2.73,92.79,109.89,1,0,0,36,342,5.0
5615,7942,851,5,7,2026-01-24,Nashville,Residential,1,0,201.0,1.47,1.33,46.41,27.99,1,0,0,30,206,4.4
5616,7944,238,6,6,2026-01-25,Franklin,Residential,0,0,977.75,3.5,3.32,103.03,469.49,0,0,0,60,258,4.7
5617,7945,675,1,5,2026-01-25,Spring Hill,Residential,0,0,445.42,2.27,2.06,74.1,98.87,1,0,0,38,258,4.2
5618,7946,765,6,4,2026-01-25,Nolensville,Residential,0,0,879.28,2.95,3.55,99.35,337.93,1,0,0,64,269,4.6
5619,7947,1089,1,2,2026-01-25,Brentwood,Residential,0,0,260.58,1.89,1.79,62.62,59.54,1,0,1,32,267,4.8
5620,7949,1237,5,5,2026-01-25,Nashville,Residential,1,0,162.75,1.27,1.4,50.5,24.3,1,0,0,32,251,4.8
5621,7950,330,5,1,2026-01-25,Nashville,Residential,1,0,146.56,1.19,0.8,27.09,21.52,1,0,0,31,201,4.6
5622,7952,48,1,6,2026-01-25,Brentwood,Residential,1,0,323.53,2.15,2.86,88.75,76.14,1,0,0,34,139,4.6
5623,7954,1389,4,7,2026-01-25,Spring Hill,Residential,0,0,2409.26,7.03,9.11,318.9,754.02,1,0,0,56,194,4.2
5624,7955,280,6,6,2026-01-25,Brentwood,Residential,0,0,1358.85,4.35,3.94,121.99,640.82,1,0,0,23,310,4.8
5625,7956,1444,5,8,2026-01-25,Brentwood,Residential,1,0,185.77,1.58,1.86,50.18,23.19,1,0,0,68,274,4.1
5626,7957,433,5,8,2026-01-25,Spring Hill,Residential,0,0,240.91,1.22,1.29,34.71,34.51,1,0,0,57,301,4.4
5627,7958,54,5,5,2026-01-25,Spring Hill,Residential,0,0,207.03,1.42,1.13,40.64,31.17,1,0,0,48,212,4.5
5628,7960,405,6,7,2026-01-25,Franklin,Commercial,0,0,2241.77,3.59,3.6,126.04,1080.89,1,0,0,14,158,4.1
5629,7961,1109,3,7,2026-01-25,Nashville,Residential,0,0,8259.61,17.0,18.17,635.83,4759.95,1,0,0,44,273,5.0
5630,7962,1240,2,8,2026-01-25,Nashville,Residential,1,0,422.68,2.16,2.42,65.33,95.45,1,0,0,30,196,4.3
5631,7963,993,3,7,2026-01-26,Nolensville,Residential,0,0,8767.74,21.02,20.41,714.39,4425.72,1,0,0,17,266,4.3
5632,7968,719,5,5,2026-01-26,Nashville,Residential,0,0,161.11,1.26,1.94,69.88,25.63,1,0,0,33,237,4.6
5633,7969,713,1,7,2026-01-26,Spring Hill,Residential,0,0,427.96,2.17,1.78,62.17,101.76,1,0,0,31,244,5.0
5634,7970,291,1,2,2026-01-26,Franklin,Residential,0,0,607.94,2.52,2.24,78.31,142.61,1,0,0,38,271,5.0
5635,7971,750,2,4,2026-01-26,Franklin,Residential,0,1,442.91,2.4,2.6,72.94,109.66,1,0,0,49,158,4.3
5636,7972,1065,3,7,2026-01-26,Nashville,Residential,0,0,14421.54,19.16,25.35,887.33,8265.63,1,1,0,51,182,4.3
5637,7973,301,1,7,2026-01-26,Franklin,Commercial,0,0,740.31,2.34,1.96,68.63,164.23,0,1,0,25,225,3.7
5638,7974,362,7,8,2026-01-26,Spring Hill,Residential,1,0,1032.59,5.31,7.25,195.86,226.5,1,0,0,48,238,3.8
5639,7977,433,1,1,2026-01-26,Spring Hill,Residential,0,0,585.89,2.01,1.82,62.01,111.48,1,0,0,43,129,4.8
5640,7978,488,4,7,2026-01-26,Franklin,Residential,1,0,3062.05,10.11,10.53,368.59,930.02,1,0,0,30,218,4.2
5641,7979,975,1,3,2026-01-26,Nashville,Residential,0,0,426.34,2.25,2.74,79.5,87.71,1,0,1,47,220,4.9
5642,7980,375,1,7,2026-01-26,Spring Hill,Residential,1,1,525.05,2.13,1.99,69.54,144.21,1,0,0,42,73,4.9
5643,7981,646,1,4,2026-01-26,Franklin,Residential,0,0,459.37,2.25,1.8,50.34,98.54,1,0,0,38,268,4.3
5644,7982,1214,5,1,2026-01-26,Nolensville,Residential,0,0,162.12,1.26,1.37,46.6,20.29,1,0,0,40,178,5.0
5645,7983,897,5,6,2026-01-26,Nashville,Residential,1,0,179.77,1.07,0.66,20.58,24.66,1,0,0,63,309,4.1
5646,7984,469,5,6,2026-01-26,Brentwood,Residential,1,0,202.39,1.17,1.41,43.74,27.0,1,0,0,22,266,4.6
5647,7985,947,2,8,2026-01-26,Spring Hill,Residential,0,0,646.14,2.71,3.08,83.05,160.82,1,0,0,53,266,4.4
5648,7986,72,5,6,2026-01-27,Spring Hill,Residential,0,0,131.29,1.3,1.04,32.25,18.81,1,0,0,51,242,4.4
5649,7989,1001,5,2,2026-01-27,Brentwood,Commercial,1,0,331.49,1.1,1.21,42.22,42.99,1,0,0,19,278,4.4
5650,7990,710,7,4,2026-01-27,Brentwood,Residential,0,0,1644.0,4.31,4.52,126.58,357.85,1,0,0,33,266,4.7
5651,7992,1085,1,6,2026-01-27,Nashville,Residential,0,0,472.21,2.48,2.11,65.54,114.75,1,0,1,43,255,4.7
5652,7993,42,5,8,2026-01-27,Spring Hill,Residential,0,0,154.15,1.37,1.15,31.14,19.04,0,0,0,34,286,4.3
5653,7994,990,1,4,2026-01-27,Nashville,Residential,0,0,578.92,2.7,3.35,93.85,120.5,1,0,0,39,286,4.7
5654,7995,31,5,1,2026-01-27,Spring Hill,Residential,0,0,155.77,1.29,1.25,42.62,25.66,1,0,0,28,270,5.0
5655,7996,657,5,1,2026-01-27,Brentwood,Residential,0,0,151.14,1.24,1.27,43.19,23.89,0,0,0,53,218,5.0
5656,7998,133,7,3,2026-01-27,Nolensville,Residential,0,0,1028.72,4.5,3.44,99.81,249.43,1,0,0,16,236,4.7
5657,7999,1174,6,6,2026-01-27,Franklin,Commercial,0,0,2110.56,3.26,2.82,87.48,842.58,1,0,0,54,164,4.5
5658,8002,418,5,3,2026-01-27,Nolensville,Residential,0,0,213.71,1.36,1.22,35.48,23.72,1,0,1,10,252,4.5
5659,8003,463,6,7,2026-01-27,Spring Hill,Residential,0,0,1010.92,3.82,3.53,123.61,447.18,1,0,0,29,112,4.4
5660,8004,1137,7,4,2026-01-27,Spring Hill,Residential,0,0,1128.24,5.08,5.02,140.47,312.13,0,1,0,31,342,4.1
5661,8005,1396,5,5,2026-01-28,Spring Hill,Residential,1,0,175.39,1.06,0.72,26.07,24.57,1,0,0,49,204,5.0
5662,8006,192,5,8,2026-01-28,Brentwood,Commercial,1,0,363.53,1.23,1.44,38.79,52.5,1,0,0,67,279,4.3
5663,8007,21,5,3,2026-01-28,Nashville,Residential,0,0,159.53,1.48,1.6,46.35,23.89,1,0,0,49,291,4.8
5664,8008,934,4,5,2026-01-28,Nashville,Residential,0,0,2923.6,9.99,12.14,437.21,1023.9,1,0,0,17,234,5.0
5665,8010,1224,4,7,2026-01-28,Nashville,Residential,0,0,3509.41,6.58,6.91,241.82,1065.21,1,0,0,49,191,4.5
5666,8011,774,1,2,2026-01-28,Franklin,Residential,0,0,584.47,2.5,2.32,81.34,103.03,1,0,0,27,208,5.0
5667,8012,1305,6,1,2026-01-28,Franklin,Residential,0,0,1203.54,3.35,3.81,129.68,474.91,1,0,0,56,168,5.0
5668,8013,1014,2,5,2026-01-28,Nashville,Residential,0,0,506.8,2.47,1.78,64.24,125.12,1,0,0,31,231,4.6
5669,8014,404,2,7,2026-01-28,Franklin,Residential,1,0,336.4,3.08,2.93,102.53,83.04,1,0,0,33,305,4.1
5670,8015,126,7,1,2026-01-28,Nashville,Residential,0,0,1173.24,4.53,3.86,131.3,278.44,1,0,0,20,169,4.9
5671,8016,520,5,5,2026-01-28,Nolensville,Residential,0,0,212.99,1.28,1.46,52.46,38.83,1,0,0,19,368,4.7
5672,8017,1354,5,3,2026-01-28,Nashville,Residential,1,0,210.22,1.2,1.06,30.65,30.34,0,1,0,47,194,4.1
5673,8018,924,4,5,2026-01-28,Nashville,Commercial,0,0,6302.94,10.62,10.1,363.46,1973.93,1,0,0,32,219,4.5
5674,8019,1426,2,3,2026-01-29,Nashville,Residential,0,0,540.23,2.18,2.11,61.31,124.28,0,0,0,55,260,4.4
5675,8020,467,6,8,2026-01-29,Brentwood,Residential,0,0,1377.88,3.46,3.68,99.28,519.05,1,0,0,44,195,4.2
5676,8022,686,3,7,2026-01-29,Nashville,Residential,0,0,10564.25,15.86,12.46,435.97,4763.97,1,0,0,49,164,4.3
5677,8023,477,5,2,2026-01-29,Nashville,Residential,0,0,161.39,1.27,0.88,30.95,24.64,1,0,1,31,199,5.0
5678,8024,1007,5,3,2026-01-29,Nashville,Commercial,0,0,308.39,1.18,1.12,32.4,44.18,1,0,0,24,234,4.4
5679,8027,1021,1,2,2026-01-29,Franklin,Residential,0,1,623.91,1.94,1.56,54.72,136.49,1,0,1,43,103,5.0
5680,8028,1096,6,6,2026-01-29,Nashville,Residential,0,0,1040.51,4.03,3.23,100.05,375.35,1,0,0,48,74,4.8
5681,8029,1226,4,5,2026-01-29,Nashville,Residential,0,0,2981.21,11.36,11.82,425.61,891.32,1,0,0,35,251,4.7
5682,8030,1279,1,5,2026-01-29,Nashville,Residential,0,0,638.1,2.5,2.58,93.0,132.32,1,0,0,14,226,4.5
5683,8031,463,1,7,2026-01-29,Spring Hill,Residential,0,0,464.32,1.99,2.49,87.04,92.17,1,0,0,48,198,5.0
5684,8032,532,5,5,2026-01-29,Nashville,Residential,0,0,291.4,1.42,1.15,41.5,46.79,1,1,0,30,244,4.6
5685,8036,684,1,8,2026-01-29,Nashville,Residential,0,0,235.52,2.14,2.99,80.67,55.49,1,0,1,44,237,4.2
5686,8038,647,1,7,2026-01-29,Nashville,Residential,1,0,385.16,2.47,2.17,75.87,96.02,1,0,0,38,211,4.3
5687,8039,387,1,4,2026-01-29,Nashville,Residential,0,0,667.33,2.15,2.51,70.29,134.52,0,0,0,40,294,4.7
5688,8041,735,5,2,2026-01-29,Franklin,Residential,1,0,265.08,0.97,0.75,26.29,39.03,1,0,0,13,275,4.7
5689,8042,234,6,2,2026-01-29,Brentwood,Commercial,0,0,2942.44,3.57,3.22,112.53,1039.35,1,0,0,51,338,5.0
5690,8043,32,5,5,2026-01-29,Nolensville,Residential,0,0,130.64,1.18,1.49,53.5,21.26,1,0,0,45,229,5.0
5691,8049,893,2,1,2026-01-30,Brentwood,Commercial,1,1,799.83,2.02,1.86,63.39,186.6,1,0,0,20,45,4.9
5692,8055,1429,3,5,2026-01-30,Nashville,Commercial,0,0,18482.92,20.08,14.79,532.42,9075.79,1,0,0,37,244,4.5
5693,8056,933,3,5,2026-01-30,Franklin,Residential,0,0,8693.54,18.95,15.5,557.83,4700.5,1,0,0,41,283,5.0
5694,8058,666,5,1,2026-01-30,Spring Hill,Commercial,0,0,424.08,1.14,1.3,44.09,62.65,1,0,0,41,218,4.8
5695,8060,340,5,1,2026-01-30,Franklin,Residential,0,0,134.26,1.17,1.03,34.93,20.36,1,0,1,55,214,4.6
5696,8061,658,2,3,2026-01-30,Nashville,Residential,1,0,319.78,2.2,2.13,61.64,79.79,1,0,0,25,367,4.2
5697,8062,533,1,2,2026-01-30,Brentwood,Residential,0,1,455.76,2.19,1.99,69.54,96.09,1,0,0,48,55,4.8
5698,8064,675,5,6,2026-01-30,Spring Hill,Residential,0,0,160.65,1.35,1.03,31.99,23.35,1,0,0,45,217,4.6
5699,8065,4,6,5,2026-01-30,Nashville,Residential,0,0,782.01,3.54,3.43,123.55,290.39,1,0,0,17,214,4.9
5700,8067,688,1,7,2026-01-30,Brentwood,Residential,0,1,507.89,2.41,2.04,71.49,124.33,1,0,0,57,72,4.4
5701,8070,1085,5,6,2026-01-30,Nashville,Residential,0,0,191.63,1.27,1.11,34.48,27.05,1,0,0,50,241,4.5
5702,8072,624,1,7,2026-01-30,Nashville,Commercial,0,1,1027.15,2.5,2.72,95.29,263.12,1,0,0,57,89,4.7
5703,8074,1337,7,3,2026-01-30,Franklin,Residential,1,0,1446.26,4.31,5.29,153.46,357.19,1,0,0,38,313,4.7
5704,8075,1185,6,6,2026-01-30,Brentwood,Residential,1,0,1061.09,3.83,4.0,123.91,486.37,0,0,0,33,275,4.7
5705,8076,10,4,7,2026-01-30,Franklin,Commercial,0,0,6133.41,7.77,8.45,295.7,2122.03,0,1,0,38,247,4.2
5706,8077,1133,6,8,2026-01-30,Nashville,Residential,1,0,1190.83,3.05,2.95,79.76,427.19,0,0,0,39,214,3.9
5707,8078,611,1,4,2026-01-30,Nashville,Residential,0,0,442.54,2.1,2.45,68.73,88.8,1,0,1,51,221,4.2
5708,8079,1448,5,5,2026-01-30,Nashville,Residential,0,0,193.36,1.21,1.43,51.65,22.55,1,0,0,8,242,4.2
5709,8080,311,5,2,2026-01-30,Franklin,Residential,0,0,180.0,1.51,1.5,52.46,32.05,1,0,1,33,194,5.0
5710,8081,1031,1,1,2026-01-30,Nashville,Residential,0,0,598.3,2.6,2.41,81.86,135.49,1,0,0,19,105,4.6
5711,8082,962,6,1,2026-01-31,Spring Hill,Residential,0,0,918.55,2.71,2.67,90.85,413.22,1,0,0,48,255,5.0
5712,8083,727,6,5,2026-01-31,Franklin,Residential,1,0,889.33,3.13,2.71,97.61,341.06,0,0,0,38,209,4.6
5713,8084,1044,5,4,2026-01-31,Spring Hill,Residential,0,0,192.71,1.34,1.44,40.25,28.23,1,0,0,44,212,4.6
5714,8085,1253,5,2,2026-01-31,Franklin,Residential,1,0,250.0,1.31,1.42,49.68,38.95,1,0,0,10,263,4.6
5715,8086,271,1,8,2026-01-31,Nolensville,Residential,1,0,567.84,1.97,1.78,47.94,134.94,1,0,0,23,180,4.6
5716,8087,1125,1,7,2026-01-31,Brentwood,Residential,0,0,510.8,2.37,1.99,69.49,100.6,0,0,0,45,314,4.4
5717,8088,1374,1,2,2026-01-31,Franklin,Residential,0,1,466.95,2.28,2.71,94.99,93.34,1,0,0,10,107,5.0
5718,8090,60,1,8,2026-01-31,Franklin,Residential,1,0,413.12,2.27,2.48,66.9,94.58,1,0,0,55,277,4.2
5719,8091,844,5,5,2026-01-31,Nashville,Residential,0,0,192.07,1.43,1.6,57.47,31.08,1,0,0,18,235,4.4
5720,8092,341,6,6,2026-01-31,Spring Hill,Residential,1,0,864.68,3.24,3.74,115.92,355.08,1,0,0,14,305,4.9
5721,8093,18,4,7,2026-01-31,Nashville,Residential,1,0,2690.01,9.4,10.71,374.9,772.55,1,0,0,43,262,4.4
5722,8094,1284,7,7,2026-01-31,Spring Hill,Residential,0,0,963.71,4.68,4.04,141.41,213.62,0,1,0,41,155,4.6
