estimate_id,customer_id,service_id,estimate_date,quoted_revenue,estimate_status,won_date,lead_source
6773,687,6,2025-11-27,1128.62,Won,2025-12-07,Google
6774,278,5,2025-12-06,202.73,Won,2025-12-07,Google
6775,637,3,2025-11-25,9094.73,Won,2025-12-07,Referral
6776,333,5,2025-12-03,188.42,Won,2025-12-07,Organic
6777,171,4,2025-12-04,1696.4,Open,,Referral
6778,979,1,2025-12-04,453.8,Won,2025-12-07,Referral
6779,1113,2,2025-11-26,513.24,Won,2025-12-07,Home Services Marketplace
6780,1400,2,2025-11-29,707.31,Won,2025-12-07,Referral
6781,695,5,2025-11-26,201.17,Won,2025-12-07,Google
6782,467,5,2025-12-02,166.53,Won,2025-12-07,Organic
6783,1372,3,2025-12-01,9249.0,Won,2025-12-07,Referral
6784,415,6,2025-12-03,1035.15,Open,,Referral
6785,1310,6,2025-12-07,1216.83,Lost,,Organic
6786,586,6,2025-11-27,1383.82,Won,2025-12-07,Google
6787,676,5,2025-11-29,309.85,Won,2025-12-08,Google
6788,1311,1,2025-11-26,448.41,Open,,Organic
6789,242,2,2025-12-06,1207.17,Won,2025-12-08,Direct Mail
6790,406,5,2025-11-26,239.58,Won,2025-12-08,Google
6791,1009,1,2025-12-01,530.64,Won,2025-12-08,Google
6792,1155,1,2025-12-08,373.75,Won,2025-12-08,Google
6793,1200,6,2025-12-05,1137.04,Won,2025-12-08,Google
6794,546,1,2025-12-01,468.55,Won,2025-12-08,Referral
6795,693,1,2025-12-07,481.75,Won,2025-12-08,Referral
6796,858,3,2025-11-29,9126.13,Lost,,Organic
6797,1129,1,2025-12-04,439.51,Open,,Referral
6798,888,1,2025-11-28,515.84,Won,2025-12-08,Google
6799,958,1,2025-12-05,669.16,Lost,,Google
6800,1165,7,2025-12-08,1156.05,Open,,Home Services Marketplace
6801,1102,3,2025-11-30,9970.87,Open,,Direct Mail
6802,40,1,2025-11-28,565.87,Won,2025-12-08,Direct Mail
6803,910,5,2025-11-26,158.32,Won,2025-12-08,Organic
6804,18,5,2025-12-04,183.24,Open,,Home Services Marketplace
6805,690,5,2025-11-28,195.87,Won,2025-12-08,Referral
6806,142,5,2025-11-27,120.61,Won,2025-12-08,Home Services Marketplace
6807,1238,3,2025-12-01,7041.51,Won,2025-12-09,Referral
6808,554,4,2025-12-06,2206.5,Won,2025-12-09,Google
6809,290,3,2025-12-05,7136.65,Won,2025-12-09,Organic
6810,871,4,2025-11-29,4187.09,Lost,,Google
6811,935,5,2025-12-02,165.78,Won,2025-12-09,Home Services Marketplace
6812,1377,6,2025-12-01,785.76,Won,2025-12-09,Direct Mail
6813,1322,2,2025-12-05,452.1,Won,2025-12-09,Google
6814,1202,5,2025-12-04,252.78,Won,2025-12-09,Google
6815,537,1,2025-12-04,482.47,Won,2025-12-09,Organic
6816,608,5,2025-12-04,217.81,Lost,,Organic
6817,1090,5,2025-11-29,178.58,Lost,,Google
6818,1129,2,2025-12-07,633.65,Won,2025-12-09,Referral
6819,335,1,2025-12-03,626.29,Won,2025-12-09,Referral
6820,1215,3,2025-12-09,18858.46,Lost,,Referral
6821,214,1,2025-11-27,392.72,Won,2025-12-09,Google
6822,849,5,2025-11-30,225.17,Won,2025-12-09,Google
6823,1143,1,2025-11-30,527.99,Won,2025-12-09,Organic
6824,881,5,2025-12-03,220.26,Won,2025-12-09,Organic
6825,1031,5,2025-12-02,165.54,Won,2025-12-09,Google
6826,739,2,2025-12-08,1133.68,Won,2025-12-09,Google
6827,1244,6,2025-11-27,1171.23,Won,2025-12-09,Organic
6828,1213,1,2025-11-30,586.44,Lost,,Google
6829,1333,2,2025-12-04,853.24,Won,2025-12-09,Direct Mail
6830,360,5,2025-11-30,273.96,Open,,Home Services Marketplace
6831,943,2,2025-11-28,537.14,Won,2025-12-09,Referral
6832,1449,4,2025-12-03,2667.69,Lost,,Google
6833,136,1,2025-12-09,744.98,Won,2025-12-09,Google
6834,460,1,2025-11-27,436.16,Won,2025-12-09,Referral
6835,506,1,2025-12-07,475.74,Lost,,Organic
6836,618,7,2025-12-09,1389.2,Lost,,Google
6837,901,5,2025-12-03,221.59,Open,,Referral
6838,248,7,2025-11-28,1139.74,Lost,,Direct Mail
6839,1056,5,2025-12-08,187.67,Won,2025-12-10,Organic
6840,1355,2,2025-12-04,605.29,Open,,Organic
6841,360,3,2025-11-28,9161.69,Open,,Home Services Marketplace
6842,260,5,2025-12-02,253.6,Won,2025-12-10,Referral
6843,315,1,2025-12-04,499.32,Won,2025-12-10,Google
6844,852,1,2025-11-30,524.96,Won,2025-12-10,Home Services Marketplace
6845,598,5,2025-12-10,192.02,Won,2025-12-10,Home Services Marketplace
6846,393,2,2025-11-29,602.94,Open,,Google
6847,367,5,2025-11-29,201.39,Open,,Direct Mail
6848,5,5,2025-12-04,148.17,Won,2025-12-10,Referral
6849,632,6,2025-12-09,1471.43,Won,2025-12-10,Referral
6850,321,5,2025-12-10,141.58,Lost,,Organic
6851,606,7,2025-12-10,1558.06,Won,2025-12-10,Organic
6852,330,1,2025-12-07,578.06,Won,2025-12-10,Referral
6853,814,2,2025-12-02,822.32,Won,2025-12-10,Organic
6854,1170,3,2025-11-29,16261.32,Won,2025-12-10,Google
6855,273,5,2025-12-01,199.41,Won,2025-12-10,Direct Mail
6856,740,1,2025-11-28,738.33,Won,2025-12-10,Home Services Marketplace
6857,1109,7,2025-12-05,1149.02,Won,2025-12-10,Referral
6858,946,5,2025-12-06,202.67,Won,2025-12-10,Google
6859,1383,2,2025-11-30,448.64,Won,2025-12-10,Referral
6860,939,2,2025-12-10,391.2,Won,2025-12-10,Organic
6861,454,2,2025-12-09,554.03,Open,,Referral
6862,888,1,2025-12-04,502.3,Won,2025-12-11,Google
6863,1162,3,2025-12-09,8045.73,Open,,Google
6864,123,1,2025-12-03,479.35,Won,2025-12-11,Google
6865,1406,1,2025-12-07,432.56,Open,,Google
6866,1199,5,2025-12-10,191.47,Won,2025-12-11,Organic
6867,736,5,2025-12-10,194.94,Lost,,Organic
6868,660,7,2025-12-01,1045.11,Won,2025-12-11,Google
6869,1075,5,2025-12-07,175.86,Won,2025-12-11,Referral
6870,1162,5,2025-12-01,188.91,Won,2025-12-11,Google
6871,711,6,2025-12-01,1078.15,Open,,Google
6872,1447,4,2025-12-10,2679.5,Won,2025-12-11,Google
6873,246,3,2025-12-11,9334.93,Open,,Referral
6874,1289,5,2025-12-02,309.5,Lost,,Google
6875,307,6,2025-12-08,1295.88,Lost,,Google
6876,396,3,2025-11-29,11398.91,Lost,,Direct Mail
6877,416,4,2025-12-08,2486.15,Won,2025-12-11,Google
6878,83,1,2025-12-02,489.42,Won,2025-12-11,Referral
6879,947,5,2025-12-04,182.02,Won,2025-12-11,Organic
6880,402,2,2025-12-09,485.93,Won,2025-12-11,Google
6881,1375,2,2025-12-11,489.61,Lost,,Direct Mail
6882,243,7,2025-11-29,1226.15,Won,2025-12-11,Direct Mail
6883,95,5,2025-12-01,185.84,Won,2025-12-11,Organic
6884,763,1,2025-12-01,400.91,Won,2025-12-11,Google
6885,228,5,2025-12-09,165.93,Won,2025-12-11,Google
6886,1134,4,2025-12-03,2259.43,Won,2025-12-11,Google
6887,1009,4,2025-12-06,3362.65,Won,2025-12-11,Google
6888,441,1,2025-12-05,521.67,Won,2025-12-11,Organic
6889,1334,1,2025-12-06,462.2,Won,2025-12-11,Home Services Marketplace
6890,939,3,2025-12-05,9812.32,Open,,Organic
6891,173,1,2025-12-10,614.34,Won,2025-12-12,Google
6892,198,5,2025-11-30,148.97,Open,,Direct Mail
6893,802,1,2025-12-12,485.62,Won,2025-12-12,Organic
6894,605,3,2025-12-07,15413.1,Won,2025-12-12,Google
6895,872,2,2025-12-08,609.16,Won,2025-12-12,Organic
6896,321,1,2025-12-09,546.16,Won,2025-12-12,Organic
6897,1147,1,2025-12-07,527.34,Won,2025-12-12,Referral
6898,108,6,2025-12-10,1371.59,Won,2025-12-12,Organic
6899,1394,5,2025-12-11,238.28,Lost,,Google
6900,515,5,2025-12-03,167.47,Won,2025-12-12,Direct Mail
6901,468,5,2025-12-02,207.79,Won,2025-12-12,Referral
6902,1049,7,2025-12-02,1281.28,Won,2025-12-12,Google
6903,678,1,2025-12-05,391.61,Won,2025-12-12,Organic
6904,328,5,2025-12-02,153.92,Won,2025-12-12,Google
6905,523,7,2025-12-03,1793.81,Won,2025-12-12,Referral
6906,515,7,2025-12-01,1094.47,Won,2025-12-12,Direct Mail
6907,1200,2,2025-12-04,579.41,Won,2025-12-12,Google
6908,365,3,2025-12-06,8554.31,Won,2025-12-12,Organic
6909,1119,5,2025-12-12,159.33,Won,2025-12-12,Organic
6910,127,2,2025-12-03,660.9,Won,2025-12-12,Organic
6911,547,1,2025-12-04,533.63,Won,2025-12-12,Google
6912,458,1,2025-12-03,663.2,Won,2025-12-12,Referral
6913,346,1,2025-12-02,523.27,Won,2025-12-12,Referral
6914,386,1,2025-12-10,354.74,Won,2025-12-12,Google
6915,469,1,2025-12-02,436.68,Lost,,Referral
6916,179,2,2025-12-07,423.13,Won,2025-12-12,Organic
6917,74,1,2025-12-05,536.91,Open,,Google
6918,951,5,2025-12-10,161.23,Won,2025-12-12,Google
6919,1014,2,2025-11-30,525.25,Lost,,Google
6920,122,1,2025-12-06,507.3,Won,2025-12-13,Referral
6921,487,1,2025-12-07,585.21,Won,2025-12-13,Home Services Marketplace
6922,939,5,2025-12-01,155.83,Won,2025-12-13,Organic
6923,780,1,2025-12-12,620.0,Won,2025-12-13,Google
6924,144,1,2025-12-07,593.62,Lost,,Referral
6925,395,5,2025-12-04,327.48,Won,2025-12-13,Organic
6926,360,4,2025-12-04,1970.37,Won,2025-12-13,Home Services Marketplace
6927,933,4,2025-12-10,2655.38,Open,,Google
6928,463,6,2025-12-04,913.98,Won,2025-12-13,Organic
6929,583,5,2025-12-05,246.0,Won,2025-12-13,Google
6930,871,1,2025-12-13,747.82,Won,2025-12-13,Google
6931,845,2,2025-12-10,533.89,Won,2025-12-13,Home Services Marketplace
6932,338,6,2025-12-03,1451.76,Open,,Home Services Marketplace
6933,1120,6,2025-12-11,1711.17,Won,2025-12-13,Organic
6934,1127,2,2025-12-13,636.03,Won,2025-12-13,Google
6935,526,5,2025-12-07,197.16,Won,2025-12-13,Google
6936,1258,1,2025-12-13,436.65,Won,2025-12-13,Google
6937,234,1,2025-12-10,744.58,Won,2025-12-13,Organic
6938,916,1,2025-12-03,426.27,Lost,,Direct Mail
6939,248,1,2025-12-04,595.63,Won,2025-12-13,Direct Mail
6940,102,3,2025-12-08,11689.35,Open,,Direct Mail
6941,1404,5,2025-12-01,156.05,Open,,Organic
6942,480,4,2025-12-10,4887.8,Won,2025-12-14,Direct Mail
6943,25,1,2025-12-08,332.27,Won,2025-12-14,Google
6944,835,4,2025-12-08,2450.77,Lost,,Google
6945,474,1,2025-12-07,497.89,Won,2025-12-14,Google
6946,214,1,2025-12-04,344.34,Won,2025-12-14,Google
6947,1047,5,2025-12-06,169.24,Won,2025-12-14,Home Services Marketplace
6948,179,4,2025-12-06,2267.19,Lost,,Organic
6949,1307,5,2025-12-06,326.2,Won,2025-12-14,Google
6950,432,1,2025-12-03,732.28,Won,2025-12-14,Referral
6951,601,1,2025-12-14,814.74,Won,2025-12-14,Google
6952,320,5,2025-12-09,230.23,Won,2025-12-14,Referral
6953,154,1,2025-12-06,474.68,Won,2025-12-14,Google
6954,318,7,2025-12-10,1267.37,Won,2025-12-14,Google
6955,123,5,2025-12-12,224.77,Won,2025-12-14,Google
6956,79,3,2025-12-03,7309.67,Open,,Google
6957,1078,1,2025-12-12,473.17,Won,2025-12-14,Home Services Marketplace
6958,412,3,2025-12-12,7292.48,Open,,Home Services Marketplace
6959,705,4,2025-12-03,1832.57,Won,2025-12-15,Organic
6960,37,5,2025-12-05,176.87,Won,2025-12-15,Google
6961,413,5,2025-12-12,183.55,Won,2025-12-15,Google
6962,602,3,2025-12-14,8799.67,Lost,,Organic
6963,974,1,2025-12-12,594.41,Lost,,Home Services Marketplace
6964,30,4,2025-12-15,2250.87,Won,2025-12-15,Referral
6965,190,2,2025-12-15,454.14,Open,,Referral
6966,44,2,2025-12-04,470.93,Won,2025-12-15,Google
6967,872,2,2025-12-07,597.76,Open,,Organic
6968,338,6,2025-12-10,1087.38,Won,2025-12-15,Home Services Marketplace
6969,617,1,2025-12-09,498.13,Lost,,Google
6970,1162,4,2025-12-06,2219.05,Won,2025-12-15,Google
6971,833,6,2025-12-13,789.57,Won,2025-12-15,Organic
6972,846,5,2025-12-06,203.63,Won,2025-12-15,Direct Mail
6973,525,1,2025-12-11,472.55,Won,2025-12-15,Google
6974,901,4,2025-12-13,2046.93,Won,2025-12-15,Referral
6975,20,1,2025-12-12,740.82,Lost,,Home Services Marketplace
6976,111,2,2025-12-06,700.14,Lost,,Organic
6977,572,5,2025-12-11,125.17,Won,2025-12-16,Direct Mail
6978,879,5,2025-12-08,231.35,Won,2025-12-16,Organic
6979,396,4,2025-12-07,2300.89,Lost,,Direct Mail
6980,76,7,2025-12-04,1210.18,Lost,,Organic
6981,26,1,2025-12-04,508.14,Won,2025-12-16,Google
6982,1033,1,2025-12-14,433.89,Won,2025-12-16,Referral
6983,1351,7,2025-12-08,1059.97,Won,2025-12-16,Organic
6984,957,5,2025-12-12,165.22,Won,2025-12-16,Referral
6985,985,5,2025-12-05,168.46,Open,,Home Services Marketplace
6986,1214,1,2025-12-13,436.66,Won,2025-12-16,Direct Mail
6987,38,1,2025-12-09,526.88,Lost,,Referral
6988,433,4,2025-12-14,3042.03,Lost,,Google
6989,250,5,2025-12-05,159.34,Won,2025-12-16,Organic
6990,1399,5,2025-12-10,191.4,Won,2025-12-16,Organic
6991,874,1,2025-12-04,892.79,Lost,,Referral
6992,819,2,2025-12-09,570.5,Won,2025-12-16,Organic
6993,1393,2,2025-12-14,393.68,Won,2025-12-16,Google
6994,1082,1,2025-12-15,600.34,Lost,,Google
6995,802,5,2025-12-08,168.18,Won,2025-12-16,Organic
6996,147,2,2025-12-13,481.06,Won,2025-12-17,Direct Mail
6997,1031,2,2025-12-13,629.32,Won,2025-12-17,Google
6998,128,5,2025-12-14,233.87,Won,2025-12-17,Google
6999,1245,5,2025-12-12,386.15,Won,2025-12-17,Referral
7000,1327,2,2025-12-17,370.25,Won,2025-12-17,Google
7001,725,1,2025-12-15,971.01,Won,2025-12-17,Referral
7002,1338,5,2025-12-08,263.28,Won,2025-12-17,Google
7003,41,1,2025-12-06,591.23,Won,2025-12-17,Google
7004,362,2,2025-12-08,589.29,Won,2025-12-17,Referral
7005,1021,5,2025-12-06,193.21,Lost,,Referral
7006,1319,3,2025-12-14,13309.01,Won,2025-12-17,Organic
7007,656,6,2025-12-08,1086.4,Won,2025-12-17,Referral
7008,1352,2,2025-12-10,457.51,Won,2025-12-17,Direct Mail
7009,1005,1,2025-12-07,451.16,Won,2025-12-17,Home Services Marketplace
7010,756,2,2025-12-12,572.8,Won,2025-12-17,Google
7011,1112,1,2025-12-05,541.51,Won,2025-12-17,Referral
7012,1167,5,2025-12-14,224.97,Won,2025-12-17,Google
7013,550,5,2025-12-11,221.16,Won,2025-12-17,Referral
7014,806,5,2025-12-06,217.27,Open,,Google
7015,105,1,2025-12-16,451.03,Won,2025-12-17,Referral
7016,1117,1,2025-12-06,386.18,Won,2025-12-17,Google
7017,1189,1,2025-12-14,831.48,Won,2025-12-17,Referral
7018,513,1,2025-12-05,542.92,Won,2025-12-17,Google
7019,1400,1,2025-12-07,407.61,Won,2025-12-18,Referral
7020,89,5,2025-12-06,166.55,Won,2025-12-18,Home Services Marketplace
7021,750,3,2025-12-08,10839.88,Lost,,Google
7022,1096,4,2025-12-14,2772.05,Won,2025-12-18,Direct Mail
7023,556,2,2025-12-10,454.77,Lost,,Google
7024,446,2,2025-12-16,516.03,Open,,Google
7025,447,5,2025-12-06,175.29,Open,,Direct Mail
7026,1227,1,2025-12-18,566.8,Won,2025-12-18,Direct Mail
7027,384,3,2025-12-17,8281.82,Won,2025-12-18,Google
7028,1097,2,2025-12-17,554.77,Won,2025-12-18,Referral
7029,1383,1,2025-12-16,505.35,Won,2025-12-18,Referral
7030,695,5,2025-12-09,194.15,Won,2025-12-18,Google
7031,191,5,2025-12-13,120.4,Open,,Referral
7032,1257,1,2025-12-17,490.16,Won,2025-12-18,Home Services Marketplace
7033,359,6,2025-12-06,1225.19,Won,2025-12-18,Google
7034,1385,3,2025-12-15,19615.99,Lost,,Home Services Marketplace
7035,79,1,2025-12-07,448.04,Open,,Google
7036,1400,3,2025-12-14,8502.92,Lost,,Referral
7037,573,1,2025-12-12,482.84,Won,2025-12-18,Direct Mail
7038,388,5,2025-12-11,150.64,Open,,Google
7039,1127,5,2025-12-07,191.34,Won,2025-12-18,Google
7040,417,1,2025-12-07,421.82,Won,2025-12-18,Google
7041,1050,4,2025-12-08,2233.37,Won,2025-12-18,Referral
7042,704,6,2025-12-10,1016.45,Won,2025-12-18,Organic
7043,1072,1,2025-12-07,793.8,Open,,Referral
7044,901,1,2025-12-15,375.41,Won,2025-12-18,Referral
7045,631,1,2025-12-13,709.66,Won,2025-12-18,Organic
7046,1202,7,2025-12-17,1030.69,Won,2025-12-18,Google
7047,92,6,2025-12-11,1177.09,Won,2025-12-18,Referral
7048,781,5,2025-12-11,177.12,Lost,,Referral
7049,637,5,2025-12-09,137.79,Lost,,Referral
7050,268,1,2025-12-16,385.38,Won,2025-12-18,Referral
7051,163,1,2025-12-16,834.75,Won,2025-12-18,Google
7052,786,5,2025-12-09,171.94,Won,2025-12-18,Google
7053,770,5,2025-12-10,218.1,Won,2025-12-18,Organic
7054,524,2,2025-12-10,548.6,Open,,Referral
7055,472,1,2025-12-14,698.92,Won,2025-12-18,Referral
7056,635,1,2025-12-16,582.36,Won,2025-12-18,Organic
7057,1079,1,2025-12-10,495.95,Open,,Google
7058,1193,5,2025-12-06,174.15,Won,2025-12-18,Referral
7059,770,2,2025-12-16,603.96,Won,2025-12-18,Organic
7060,890,5,2025-12-17,166.15,Won,2025-12-18,Google
7061,295,1,2025-12-08,536.07,Won,2025-12-19,Google
7062,893,1,2025-12-13,929.85,Won,2025-12-19,Referral
7063,689,2,2025-12-15,986.27,Open,,Referral
7064,1002,1,2025-12-07,623.09,Won,2025-12-19,Google
7065,627,3,2025-12-13,9849.19,Won,2025-12-19,Google
7066,192,1,2025-12-16,884.26,Won,2025-12-19,Google
7067,177,1,2025-12-10,484.15,Won,2025-12-19,Referral
7068,175,1,2025-12-16,494.77,Open,,Organic
7069,760,2,2025-12-18,618.6,Won,2025-12-19,Referral
7070,1005,5,2025-12-12,162.71,Won,2025-12-19,Home Services Marketplace
7071,920,3,2025-12-17,9328.44,Open,,Google
7072,359,1,2025-12-08,515.19,Won,2025-12-19,Google
7073,78,7,2025-12-11,2305.98,Won,2025-12-19,Google
7074,1176,1,2025-12-11,483.38,Won,2025-12-19,Referral
7075,1169,1,2025-12-10,477.39,Won,2025-12-19,Referral
7076,1166,4,2025-12-17,2675.61,Lost,,Google
7077,932,1,2025-12-12,589.76,Won,2025-12-19,Google
7078,1133,5,2025-12-13,204.18,Lost,,Direct Mail
7079,1190,3,2025-12-17,7861.53,Won,2025-12-19,Organic
7080,1055,3,2025-12-10,9829.57,Won,2025-12-19,Organic
7081,301,5,2025-12-19,367.65,Won,2025-12-19,Direct Mail
7082,849,1,2025-12-14,390.11,Open,,Google
7083,131,5,2025-12-10,217.26,Won,2025-12-19,Direct Mail
7084,710,1,2025-12-18,449.89,Won,2025-12-19,Google
7085,930,1,2025-12-12,472.32,Won,2025-12-19,Referral
7086,660,2,2025-12-08,754.91,Won,2025-12-19,Google
7087,959,1,2025-12-19,462.64,Won,2025-12-19,Google
7088,339,1,2025-12-09,560.77,Won,2025-12-19,Google
7089,510,4,2025-12-18,2126.97,Won,2025-12-19,Google
7090,1420,1,2025-12-09,539.08,Won,2025-12-19,Referral
7091,13,1,2025-12-08,510.33,Open,,Referral
7092,1333,6,2025-12-08,1287.02,Won,2025-12-19,Direct Mail
7093,935,1,2025-12-10,493.3,Won,2025-12-19,Home Services Marketplace
7094,1305,6,2025-12-07,983.96,Lost,,Organic
7095,280,1,2025-12-11,562.29,Open,,Direct Mail
7096,1089,5,2025-12-12,169.86,Won,2025-12-20,Google
7097,347,3,2025-12-20,9942.82,Won,2025-12-20,Referral
7098,1188,5,2025-12-20,178.45,Lost,,Referral
7099,437,1,2025-12-14,362.61,Won,2025-12-20,Referral
7100,1184,5,2025-12-15,197.0,Won,2025-12-20,Google
7101,698,4,2025-12-15,2186.7,Lost,,Google
7102,970,6,2025-12-17,1077.58,Won,2025-12-20,Direct Mail
7103,925,3,2025-12-09,10467.97,Won,2025-12-20,Referral
7104,767,7,2025-12-14,1417.76,Open,,Google
7105,923,6,2025-12-18,1202.54,Won,2025-12-20,Referral
7106,931,1,2025-12-20,523.88,Lost,,Direct Mail
7107,906,6,2025-12-20,1095.21,Won,2025-12-20,Google
7108,857,1,2025-12-11,423.37,Won,2025-12-20,Organic
7109,208,2,2025-12-14,480.73,Won,2025-12-20,Referral
7110,1294,2,2025-12-14,547.87,Won,2025-12-20,Organic
7111,1282,2,2025-12-15,506.26,Won,2025-12-20,Referral
7112,1095,3,2025-12-16,18353.15,Won,2025-12-20,Referral
7113,128,5,2025-12-13,176.23,Won,2025-12-20,Google
7114,78,1,2025-12-15,1023.81,Won,2025-12-20,Google
7115,402,1,2025-12-09,571.24,Won,2025-12-20,Google
7116,879,5,2025-12-10,139.84,Won,2025-12-20,Organic
7117,195,1,2025-12-16,738.34,Open,,Referral
7118,726,1,2025-12-17,489.87,Won,2025-12-20,Referral
7119,977,5,2025-12-17,235.43,Lost,,Direct Mail
7120,372,5,2025-12-15,318.15,Won,2025-12-20,Home Services Marketplace
7121,1000,5,2025-12-10,211.13,Won,2025-12-21,Google
7122,443,1,2025-12-15,484.26,Won,2025-12-21,Direct Mail
7123,1004,1,2025-12-14,490.19,Won,2025-12-21,Referral
7124,73,1,2025-12-13,467.06,Won,2025-12-21,Referral
7125,1298,3,2025-12-16,11220.06,Open,,Direct Mail
7126,1296,1,2025-12-10,638.33,Won,2025-12-21,Referral
7127,467,1,2025-12-20,378.97,Won,2025-12-21,Organic
7128,1418,1,2025-12-10,547.91,Lost,,Home Services Marketplace
7129,969,2,2025-12-16,591.35,Won,2025-12-21,Organic
7130,1441,5,2025-12-14,267.16,Won,2025-12-21,Google
7131,1215,5,2025-12-10,348.13,Open,,Referral
7132,1438,1,2025-12-19,716.64,Won,2025-12-21,Organic
7133,297,1,2025-12-16,510.21,Won,2025-12-21,Home Services Marketplace
7134,249,6,2025-12-17,1347.31,Won,2025-12-21,Home Services Marketplace
7135,617,3,2025-12-20,14374.17,Lost,,Google
7136,1373,1,2025-12-16,607.92,Won,2025-12-22,Referral
7137,180,1,2025-12-17,611.51,Won,2025-12-22,Direct Mail
7138,715,1,2025-12-21,440.42,Won,2025-12-22,Organic
7139,368,5,2025-12-10,165.82,Open,,Direct Mail
7140,1194,1,2025-12-17,410.87,Lost,,Referral
7141,245,1,2025-12-10,445.28,Won,2025-12-22,Home Services Marketplace
7142,411,1,2025-12-19,469.38,Won,2025-12-22,Organic
7143,454,1,2025-12-17,412.8,Lost,,Referral
7144,525,5,2025-12-20,158.62,Lost,,Google
7145,1303,1,2025-12-11,456.24,Won,2025-12-22,Direct Mail
7146,854,3,2025-12-22,8727.61,Won,2025-12-22,Organic
7147,568,4,2025-12-22,4097.19,Open,,Google
7148,930,6,2025-12-12,1168.92,Won,2025-12-22,Referral
7149,1420,1,2025-12-21,505.71,Lost,,Referral
7150,1032,7,2025-12-13,2486.85,Won,2025-12-22,Referral
7151,449,2,2025-12-10,525.92,Won,2025-12-22,Google
7152,546,4,2025-12-10,1832.22,Open,,Referral
7153,582,1,2025-12-14,442.86,Won,2025-12-22,Google
7154,703,1,2025-12-14,576.16,Won,2025-12-22,Organic
7155,382,1,2025-12-13,644.11,Won,2025-12-22,Referral
7156,1177,5,2025-12-22,148.66,Lost,,Google
7157,348,1,2025-12-20,442.97,Won,2025-12-22,Google
7158,1113,2,2025-12-16,674.85,Open,,Home Services Marketplace
7159,975,6,2025-12-11,1084.14,Won,2025-12-22,Referral
7160,75,6,2025-12-21,1083.67,Won,2025-12-22,Organic
7161,1434,1,2025-12-18,871.19,Won,2025-12-22,Organic
7162,993,5,2025-12-23,208.8,Won,2025-12-23,Home Services Marketplace
7163,1107,6,2025-12-12,1226.34,Won,2025-12-23,Home Services Marketplace
7164,407,1,2025-12-23,534.39,Won,2025-12-23,Organic
7165,1024,5,2025-12-15,200.67,Won,2025-12-23,Referral
7166,945,6,2025-12-20,1122.6,Won,2025-12-23,Google
7167,1090,1,2025-12-19,338.7,Open,,Google
7168,385,2,2025-12-14,635.41,Won,2025-12-23,Google
7169,1043,5,2025-12-21,174.81,Won,2025-12-23,Referral
7170,208,5,2025-12-18,138.33,Won,2025-12-23,Referral
7171,973,5,2025-12-18,158.19,Won,2025-12-23,Google
7172,715,1,2025-12-15,320.96,Won,2025-12-23,Organic
7173,676,1,2025-12-16,791.47,Won,2025-12-23,Google
7174,167,6,2025-12-15,1039.38,Won,2025-12-23,Referral
7175,11,5,2025-12-16,209.61,Won,2025-12-23,Referral
7176,323,1,2025-12-12,635.85,Won,2025-12-23,Referral
7177,1275,1,2025-12-19,731.27,Won,2025-12-23,Google
7178,1192,5,2025-12-12,184.06,Won,2025-12-23,Referral
7179,1018,4,2025-12-13,4489.22,Lost,,Google
7180,785,1,2025-12-18,459.41,Lost,,Home Services Marketplace
7181,943,2,2025-12-14,451.15,Won,2025-12-23,Referral
7182,509,3,2025-12-12,9780.08,Open,,Home Services Marketplace
7183,1326,1,2025-12-19,478.58,Won,2025-12-23,Referral
7184,1294,4,2025-12-13,2719.72,Won,2025-12-23,Organic
7185,936,5,2025-12-11,177.39,Won,2025-12-23,Organic
7186,400,1,2025-12-19,473.65,Won,2025-12-23,Home Services Marketplace
7187,1110,3,2025-12-22,10924.89,Lost,,Organic
7188,96,1,2025-12-21,639.43,Won,2025-12-24,Google
7189,1437,5,2025-12-23,212.04,Lost,,Home Services Marketplace
7190,244,3,2025-12-22,8233.13,Won,2025-12-24,Organic
7191,180,5,2025-12-14,183.27,Lost,,Direct Mail
7192,978,2,2025-12-20,528.52,Won,2025-12-24,Organic
7193,996,5,2025-12-24,304.55,Won,2025-12-24,Organic
